Title,Genre,Rate,Votes,Gross(M)
336. The Raid 2 (2014),Thriller,8.0,112723,2.63
336. The Raid 2 (2014),Thriller,8.0,112723,2.63
196. The Handmaiden (2016),Thriller,8.1,107104,2.01
86. Andhadhun (2018),Thriller,8.3,67476,1.37
193. Pink (III) (2016),Thriller,8.1,38119,1.24
334. Special 26 (2013),Thriller,8.0,50034,1.08
334. Special 26 (2013),Thriller,8.0,50034,1.08
334. Special 26 (2013),Thriller,8.0,50034,1.08
334. Special 26 (2013),Thriller,8.0,50034,1.08
334. Special 26 (2013),Thriller,8.0,50034,1.08
334. Special 26 (2013),Thriller,8.0,50034,1.08
334. Special 26 (2013),Thriller,8.0,50034,1.08
218. Kahaani (2012),Thriller,8.1,56842,1.04
308. The Third Man (1949),Thriller,8.1,156370,0.45
308. The Third Man (1949),Thriller,8.1,156370,0.45
308. The Third Man (1949),Thriller,8.1,156370,0.45
308. The Third Man (1949),Thriller,8.1,156370,0.45
308. The Third Man (1949),Thriller,8.1,156370,0.45
308. The Third Man (1949),Thriller,8.1,156370,0.45
308. The Third Man (1949),Thriller,8.1,156370,0.45
348. Darbareye Elly (2009),Thriller,8.0,44293,0.11
348. Darbareye Elly (2009),Thriller,8.0,44293,0.11
348. Darbareye Elly (2009),Thriller,8.0,44293,0.11
348. Darbareye Elly (2009),Thriller,8.0,44293,0.11
348. Darbareye Elly (2009),Thriller,8.0,44293,0.11
348. Darbareye Elly (2009),Thriller,8.0,44293,0.11
348. Darbareye Elly (2009),Thriller,8.0,44293,0.11
183. Rififi (1955),Thriller,8.2,27251,0.06
126. M (1931),Thriller,8.3,140682,0.03
184. Dial M for Murder (1954),Thriller,8.2,154901,0.01
