Title,Genre,Rate,Votes,Gross(M)
75. Alien (1979),Horror,8.4,774503,78.9
73. The Shining (1980),Horror,8.4,877721,44.02
50. Psycho (1960),Horror,8.5,592419,32.0
269. The Thing (1982),Horror,8.1,363529,13.78
291. What Ever Happened to Baby Jane? (1962),Horror,8.1,49174,4.05
