Title,Genre,Rate,Votes,Gross(M)
62. Django Unchained (2012),Western,8.4,1328656,162.81
166. Unforgiven (1992),Western,8.2,369888,101.16
116. For a Few Dollars More (1965),Western,8.3,228305,15.0
"13. The Good, the Bad and the Ugly (1966)",Western,8.8,677184,6.1
49. Once Upon a Time in the West (1968),Western,8.5,297767,5.32
188. The Treasure of the Sierra Madre (1948),Western,8.2,112389,5.01
