Title,Genre,Rate,Votes,Gross(M)
134. Baahubali 2: The Conclusion (2017),Action,8.2,73216,20.19
42. Léon: The Professional (1994),Action,8.5,1015364,19.5
144. Warrior (2011),Action,8.2,429970,13.66
57. Dangal (2016),Action,8.4,150228,12.39
326. Bajrangi Bhaijaan (2015),Action,8.0,70525,8.18
326. Bajrangi Bhaijaan (2015),Action,8.0,70525,8.18
326. Bajrangi Bhaijaan (2015),Action,8.0,70525,8.18
326. Bajrangi Bhaijaan (2015),Action,8.0,70525,8.18
326. Bajrangi Bhaijaan (2015),Action,8.0,70525,8.18
326. Bajrangi Bhaijaan (2015),Action,8.0,70525,8.18
326. Bajrangi Bhaijaan (2015),Action,8.0,70525,8.18
203. Baahubali: The Beginning (2015),Action,8.1,100826,6.74
84. Uri: The Surgical Strike (2019),Action,8.3,41887,4.19
170. Ran (1985),Action,8.2,110056,4.14
"160. Lock, Stock and Two Smoking Barrels (1998)",Action,8.2,527621,3.9
336. The Raid 2 (2014),Action,8.0,112723,2.63
336. The Raid 2 (2014),Action,8.0,112723,2.63
336. The Raid 2 (2014),Action,8.0,112723,2.63
336. The Raid 2 (2014),Action,8.0,112723,2.63
336. The Raid 2 (2014),Action,8.0,112723,2.63
336. The Raid 2 (2014),Action,8.0,112723,2.63
336. The Raid 2 (2014),Action,8.0,112723,2.63
235. Tae Guk Gi: The Brotherhood of War (2004),Action,8.1,37485,1.11
319. The General (1926),Action,8.1,79467,1.03
319. The General (1926),Action,8.1,79467,1.03
319. The General (1926),Action,8.1,79467,1.03
319. The General (1926),Action,8.1,79467,1.03
319. The General (1926),Action,8.1,79467,1.03
319. The General (1926),Action,8.1,79467,1.03
319. The General (1926),Action,8.1,79467,1.03
191. Sherlock Jr. (1924),Action,8.2,40404,0.98
198. Haider (2014),Action,8.1,49701,0.9
68. Oldboy (2003),Action,8.4,505043,0.71
394. Ghost in the Shell (1995),Action,8.0,126538,0.52
394. Ghost in the Shell (1995),Action,8.0,126538,0.52
394. Ghost in the Shell (1995),Action,8.0,126538,0.52
394. Ghost in the Shell (1995),Action,8.0,126538,0.52
394. Ghost in the Shell (1995),Action,8.0,126538,0.52
394. Ghost in the Shell (1995),Action,8.0,126538,0.52
394. Ghost in the Shell (1995),Action,8.0,126538,0.52
